row_id,order_id,order_date,ship_date,ship_mode,customer_id,segment,postal_code,product_id,sale,quantity,discount,profit
1326,US-2020-117058,2020-05-27,2020-05-30,"first class",LE-16810,consumer,60653,OFF-BI-10004139,17.46,6,0.8,-30.56
1327,CA-2021-120439,2021-06-14,2021-06-18,"standard class",AD-10180,"home office",19120,FUR-FU-10001867,51.07,6,0.2,5.11
1328,CA-2022-128258,2022-03-30,2022-04-01,"first class",CP-12085,corporate,6360,OFF-PA-10004156,11.34,1,0,5.56
1329,CA-2023-106033,2023-10-15,2023-10-18,"second class",FG-14260,"home office",94110,OFF-AR-10002818,87.92,4,0,26.38
1330,CA-2022-142762,2022-05-23,2022-05-27,"standard class",LD-17005,consumer,94109,FUR-FU-10003691,37.05,3,0,16.3
1331,CA-2023-127705,2023-06-02,2023-06-06,"standard class",AB-10255,"home office",44052,TEC-PH-10000347,2.97,1,0.4,-0.64
1332,CA-2023-127705,2023-06-02,2023-06-06,"standard class",AB-10255,"home office",44052,OFF-ST-10004507,27.44,2,0.2,2.4
1333,CA-2020-122567,2020-02-16,2020-02-21,"standard class",MN-17935,consumer,75220,OFF-BI-10002012,1.08,3,0.8,-1.73
1334,CA-2020-122567,2020-02-16,2020-02-21,"standard class",MN-17935,consumer,75220,OFF-AP-10001303,7.96,2,0.8,-13.93
1335,CA-2020-121664,2020-05-06,2020-05-10,"standard class",HP-14815,"home office",90049,OFF-BI-10003684,140.74,8,0.2,52.78
1336,CA-2022-122133,2022-05-16,2022-05-23,"standard class",JR-15670,consumer,6457,OFF-ST-10002574,552.56,4,0,0
1337,US-2023-123281,2023-04-02,2023-04-07,"standard class",JF-15190,consumer,90008,FUR-FU-10003724,25.11,3,0,6.53
1338,CA-2023-100524,2023-03-31,2023-04-02,"second class",CM-12115,consumer,10011,FUR-FU-10004018,29.78,2,0,8.04
1339,CA-2023-100524,2023-03-31,2023-04-02,"second class",CM-12115,consumer,10011,TEC-PH-10002549,677.58,3,0,176.17
1340,CA-2023-100524,2023-03-31,2023-04-02,"second class",CM-12115,consumer,10011,OFF-PA-10004911,75.04,8,0,36.02
1341,CA-2023-113481,2023-01-02,2023-01-04,"first class",AS-10045,corporate,28540,TEC-MA-10002178,695.7,2,0.5,-27.83
1342,CA-2023-113481,2023-01-02,2023-01-04,"first class",AS-10045,corporate,28540,OFF-BI-10003694,15.66,5,0.7,-12.53
1343,CA-2023-113481,2023-01-02,2023-01-04,"first class",AS-10045,corporate,28540,OFF-BI-10000474,28.85,6,0.7,-21.16
1344,CA-2021-131758,2021-05-28,2021-06-01,"standard class",KB-16315,consumer,11520,OFF-AR-10000411,47.82,3,0,14.35
1345,CA-2021-131758,2021-05-28,2021-06-01,"standard class",KB-16315,consumer,11520,OFF-LA-10000262,13.05,5,0,6
1346,CA-2020-118339,2020-03-17,2020-03-24,"standard class",BN-11515,consumer,55044,OFF-AP-10001154,93.78,2,0,36.57
1347,CA-2020-118339,2020-03-17,2020-03-24,"standard class",BN-11515,consumer,55044,OFF-PA-10000466,47.18,7,0,23.59
1348,CA-2020-118339,2020-03-17,2020-03-24,"standard class",BN-11515,consumer,55044,OFF-AR-10003829,19.68,6,0,5.71
1349,CA-2020-118339,2020-03-17,2020-03-24,"standard class",BN-11515,consumer,55044,OFF-BI-10001758,53.4,10,0,25.1
1350,CA-2020-118339,2020-03-17,2020-03-24,"standard class",BN-11515,consumer,55044,OFF-BI-10000136,35.88,6,0,17.22
1351,CA-2020-153976,2020-10-03,2020-10-08,"second class",BP-11290,consumer,60201,FUR-CH-10002880,258.28,3,0.3,-70.1
1352,CA-2022-162901,2022-03-28,2022-03-31,"first class",AS-10045,corporate,22204,OFF-ST-10000649,31.4,2,0,7.85
1353,CA-2023-162978,2023-05-04,2023-05-09,"standard class",LW-16990,corporate,94109,TEC-PH-10003092,183.96,5,0.2,20.7
1354,CA-2023-162978,2023-05-04,2023-05-09,"standard class",LW-16990,corporate,94109,OFF-PA-10002250,17.61,3,0,8.45
1355,CA-2023-162978,2023-05-04,2023-05-09,"standard class",LW-16990,corporate,94109,FUR-TA-10003473,300.9,1,0.2,11.28
1356,US-2020-160444,2020-07-05,2020-07-05,"same day",DC-12850,consumer,77036,OFF-ST-10001522,220.78,3,0.2,-44.16
1357,US-2020-160444,2020-07-05,2020-07-05,"same day",DC-12850,consumer,77036,OFF-ST-10000563,281.42,11,0.2,-35.18
1358,CA-2022-145247,2022-05-05,2022-05-07,"first class",ND-18370,consumer,40214,OFF-PA-10003641,79.14,3,0,36.4
1359,CA-2023-160045,2023-04-26,2023-04-27,"first class",LB-16735,consumer,76106,FUR-FU-10000010,1.99,1,0.6,-1.44
1360,US-2020-151925,2020-09-26,2020-10-01,"second class",KT-16465,consumer,90049,FUR-CH-10002961,145.57,2,0.2,0
1361,CA-2023-125199,2023-10-19,2023-10-25,"standard class",HM-14860,corporate,19120,OFF-AR-10002956,123.26,7,0.2,9.24
1362,CA-2023-125199,2023-10-19,2023-10-25,"standard class",HM-14860,corporate,19120,OFF-PA-10004041,23.68,4,0.2,7.4
1363,CA-2023-125199,2023-10-19,2023-10-25,"standard class",HM-14860,corporate,19120,TEC-PH-10001336,309.58,4,0.4,-56.76
1364,US-2023-155425,2023-11-10,2023-11-11,"first class",AB-10600,corporate,85705,OFF-BI-10001036,38.39,14,0.7,-25.59
1365,US-2023-155425,2023-11-10,2023-11-11,"first class",AB-10600,corporate,85705,TEC-MA-10003183,95.99,2,0.7,-64
1366,US-2023-155425,2023-11-10,2023-11-11,"first class",AB-10600,corporate,85705,TEC-AC-10001314,239.95,6,0.2,-35.99
1367,US-2023-155425,2023-11-10,2023-11-11,"first class",AB-10600,corporate,85705,TEC-PH-10002563,201.58,2,0.2,15.12
1368,US-2023-155425,2023-11-10,2023-11-11,"first class",AB-10600,corporate,85705,FUR-CH-10003312,899.14,4,0.2,-146.11
1369,CA-2023-133249,2023-07-08,2023-07-11,"first class",SZ-20035,"home office",90660,FUR-FU-10001588,145.9,5,0,62.74
1370,US-2021-103471,2021-12-24,2021-12-28,"standard class",JR-15670,consumer,80906,FUR-BO-10002613,590.06,7,0.7,-786.74
1371,US-2021-103471,2021-12-24,2021-12-28,"standard class",JR-15670,consumer,80906,OFF-AR-10003405,14.04,3,0.2,1.58
1372,CA-2023-136672,2023-03-07,2023-03-12,"standard class",MG-17890,"home office",20735,TEC-AC-10004510,49.08,3,0,4.91
1373,US-2020-157021,2020-04-01,2020-04-06,"second class",KM-16720,consumer,94591,OFF-LA-10002312,29.6,2,0,14.8
1374,US-2020-157021,2020-04-01,2020-04-06,"second class",KM-16720,consumer,94591,OFF-BI-10000042,17.09,4,0.2,5.55
1375,CA-2021-120362,2021-09-14,2021-09-19,"standard class",CA-12265,consumer,84604,FUR-TA-10003008,912.75,5,0,118.66
1376,CA-2020-126361,2020-08-04,2020-08-09,"second class",VD-21670,consumer,84062,OFF-AP-10003590,1089.75,3,0,305.13
1377,CA-2020-126361,2020-08-04,2020-08-09,"second class",VD-21670,consumer,84062,OFF-PA-10000806,447.84,8,0,219.44
1378,CA-2020-126361,2020-08-04,2020-08-09,"second class",VD-21670,consumer,84062,OFF-AR-10000896,16.4,5,0,4.26
1379,CA-2020-126361,2020-08-04,2020-08-09,"second class",VD-21670,consumer,84062,TEC-PH-10002310,399.96,5,0.2,35
1380,CA-2020-126361,2020-08-04,2020-08-09,"second class",VD-21670,consumer,84062,OFF-ST-10002289,158.9,5,0,7.94
1381,CA-2020-126361,2020-08-04,2020-08-09,"second class",VD-21670,consumer,84062,OFF-BI-10002852,13.18,1,0.2,4.78
1382,US-2022-100566,2022-09-03,2022-09-09,"standard class",JK-16120,"home office",60505,FUR-FU-10003394,83.95,3,0.6,-90.25
1383,US-2022-108504,2022-02-05,2022-02-05,"same day",PP-18955,"home office",30080,OFF-ST-10002344,80.98,1,0,1.62
1384,US-2022-108504,2022-02-05,2022-02-05,"same day",PP-18955,"home office",30080,OFF-PA-10001289,348.84,9,0,170.93
1385,US-2022-108504,2022-02-05,2022-02-05,"same day",PP-18955,"home office",30080,OFF-FA-10000053,9.45,5,0,0.19
1386,US-2022-108504,2022-02-05,2022-02-05,"same day",PP-18955,"home office",30080,FUR-FU-10004091,18.84,3,0,7.16
1387,US-2022-108504,2022-02-05,2022-02-05,"same day",PP-18955,"home office",30080,FUR-BO-10004015,239.98,2,0,52.8
1388,US-2022-108504,2022-02-05,2022-02-05,"same day",PP-18955,"home office",30080,OFF-EN-10003001,167.96,2,0,78.94
1389,US-2022-108504,2022-02-05,2022-02-05,"same day",PP-18955,"home office",30080,TEC-PH-10000215,104.85,3,0,28.31
1390,US-2022-108504,2022-02-05,2022-02-05,"same day",PP-18955,"home office",30080,TEC-PH-10003645,484.83,3,0,126.06
1391,US-2022-108504,2022-02-05,2022-02-05,"same day",PP-18955,"home office",30080,OFF-PA-10000357,122.97,3,0,60.26
1392,US-2022-108504,2022-02-05,2022-02-05,"same day",PP-18955,"home office",30080,OFF-ST-10004804,154.44,3,0,1.54
1393,US-2022-108504,2022-02-05,2022-02-05,"same day",PP-18955,"home office",30080,OFF-PA-10003892,342.37,7,0,160.91
1394,CA-2023-124828,2023-07-03,2023-07-04,"first class",YS-21880,corporate,27217,OFF-AR-10003514,9.55,3,0.2,1.55
1395,US-2023-117247,2023-10-09,2023-10-14,"standard class",CK-12760,corporate,60505,FUR-TA-10002958,652.45,5,0.5,-430.62
1396,US-2023-117247,2023-10-09,2023-10-14,"standard class",CK-12760,corporate,60505,FUR-TA-10001676,66.64,3,0.5,-42.65
1397,CA-2022-124485,2022-11-24,2022-11-26,"first class",NC-18340,consumer,10035,OFF-BI-10000822,17.22,4,0.2,6.03
1398,CA-2022-124485,2022-11-24,2022-11-26,"first class",NC-18340,consumer,10035,OFF-PA-10004971,11.56,2,0,5.66
1399,CA-2022-124485,2022-11-24,2022-11-26,"first class",NC-18340,consumer,10035,TEC-AC-10002323,88.4,4,0,11.49
1400,CA-2022-124485,2022-11-24,2022-11-26,"first class",NC-18340,consumer,10035,OFF-PA-10004888,6.48,1,0,3.11
1401,CA-2022-159212,2022-11-01,2022-11-05,"standard class",KM-16375,"home office",24153,TEC-PH-10003988,21.8,2,0,6.1
1402,CA-2022-159212,2022-11-01,2022-11-05,"standard class",KM-16375,"home office",24153,OFF-EN-10002230,251.79,3,0,118.34
1403,US-2022-161396,2022-04-19,2022-04-25,"standard class",GM-14455,"home office",43229,FUR-TA-10002622,205.18,2,0.4,-58.13
1404,US-2022-161396,2022-04-19,2022-04-25,"standard class",GM-14455,"home office",43229,OFF-PA-10000418,419.4,5,0.2,146.79
1405,US-2020-118486,2020-04-06,2020-04-08,"first class",SD-20485,"home office",19143,OFF-SU-10004498,10.3,1,0.2,-2.19
1406,US-2020-118486,2020-04-06,2020-04-08,"first class",SD-20485,"home office",19143,FUR-TA-10001039,154.76,3,0.4,-36.11
1407,US-2020-118486,2020-04-06,2020-04-08,"first class",SD-20485,"home office",19143,TEC-AC-10004659,116.78,2,0.2,21.9
1408,CA-2022-130407,2022-09-02,2022-09-06,"standard class",KD-16270,consumer,10024,OFF-AR-10002240,75.48,2,0,19.62
1409,CA-2022-130407,2022-09-02,2022-09-06,"standard class",KD-16270,consumer,10024,FUR-FU-10001967,39.98,2,0,9.99
1410,US-2022-122245,2022-09-25,2022-09-30,"standard class",AB-10105,consumer,85023,FUR-TA-10002356,393.16,3,0.5,-204.45
1411,CA-2023-105144,2023-11-04,2023-11-11,"standard class",SZ-20035,"home office",75051,OFF-LA-10003923,23.68,2,0.2,8.88
1412,CA-2022-136329,2022-07-09,2022-07-13,"standard class",JD-15895,corporate,10035,FUR-CH-10002335,408.01,2,0.1,72.53
1413,CA-2022-136329,2022-07-09,2022-07-13,"standard class",JD-15895,corporate,10035,FUR-FU-10000723,165.28,4,0,14.88
1414,CA-2020-146640,2020-06-30,2020-07-05,"standard class",HA-14905,consumer,10024,OFF-BI-10002867,334.77,7,0.2,108.8
1415,CA-2023-115994,2023-01-28,2023-01-31,"second class",BT-11305,"home office",92627,TEC-AC-10000580,239.97,3,0,26.4
1416,CA-2023-115994,2023-01-28,2023-01-31,"second class",BT-11305,"home office",92627,FUR-FU-10003976,37.74,3,0,12.83
1417,CA-2021-126697,2021-09-21,2021-09-24,"first class",SV-20815,corporate,77041,TEC-PH-10002922,946.34,7,0.2,118.29
1418,CA-2021-126697,2021-09-21,2021-09-24,"first class",SV-20815,corporate,77041,TEC-AC-10004353,151.2,3,0.2,32.13
1419,CA-2021-126697,2021-09-21,2021-09-24,"first class",SV-20815,corporate,77041,FUR-FU-10001706,4.93,4,0.6,-1.48
1420,CA-2021-124800,2021-09-26,2021-09-30,"standard class",RW-19540,corporate,85204,OFF-PA-10000501,86.27,4,0.2,31.27
1421,CA-2021-124800,2021-09-26,2021-09-30,"standard class",RW-19540,corporate,85204,OFF-BI-10000778,72.59,2,0.7,-48.39
1422,CA-2021-124800,2021-09-26,2021-09-30,"standard class",RW-19540,corporate,85204,OFF-AP-10004980,60.67,2,0.2,14.41
1423,CA-2021-124800,2021-09-26,2021-09-30,"standard class",RW-19540,corporate,85204,OFF-BI-10003984,77.03,9,0.7,-59.06
1424,CA-2021-124800,2021-09-26,2021-09-30,"standard class",RW-19540,corporate,85204,OFF-ST-10000798,119.9,6,0.2,-1.5
1425,CA-2021-124800,2021-09-26,2021-09-30,"standard class",RW-19540,corporate,85204,TEC-PH-10001750,263.96,5,0.2,23.1
1426,CA-2021-124800,2021-09-26,2021-09-30,"standard class",RW-19540,corporate,85204,OFF-ST-10002743,363.65,4,0.2,-86.37
1427,US-2021-164448,2021-10-31,2021-11-04,"second class",DK-12835,corporate,93905,OFF-BI-10002949,9.73,2,0.2,3.28
1428,US-2021-164448,2021-10-31,2021-11-04,"second class",DK-12835,corporate,93905,OFF-EN-10002600,14.75,5,0,7.08
1429,US-2021-164448,2021-10-31,2021-11-04,"second class",DK-12835,corporate,93905,OFF-BI-10003708,29.8,5,0.2,9.31
1430,US-2021-164448,2021-10-31,2021-11-04,"second class",DK-12835,corporate,93905,OFF-LA-10003510,427.42,14,0,196.61
1431,CA-2023-122700,2023-11-26,2023-11-30,"standard class",LT-17110,consumer,43229,TEC-PH-10003092,220.75,8,0.4,-40.47
1432,CA-2020-120768,2020-12-19,2020-12-21,"second class",IM-15070,consumer,35630,OFF-BI-10001191,152.76,6,0,74.85
1433,CA-2020-120768,2020-12-19,2020-12-21,"second class",IM-15070,consumer,35630,OFF-SU-10004115,7.27,1,0,1.96
1434,CA-2020-120768,2020-12-19,2020-12-21,"second class",IM-15070,consumer,35630,FUR-CH-10000513,1819.86,14,0,163.79
1435,US-2022-153129,2022-12-26,2022-12-30,"standard class",FP-14320,consumer,98105,OFF-PA-10003673,33.9,5,0,15.59
1436,CA-2023-106852,2023-06-20,2023-06-27,"standard class",ST-20530,consumer,44134,OFF-PA-10001639,31.1,6,0.2,10.89
1437,CA-2023-106852,2023-06-20,2023-06-27,"standard class",ST-20530,consumer,44134,OFF-AR-10003829,5.25,2,0.2,0.59
1438,CA-2021-139731,2021-10-15,2021-10-15,"same day",JE-15745,consumer,79109,TEC-AC-10004975,263.88,3,0.2,42.88
1439,CA-2021-139731,2021-10-15,2021-10-15,"same day",JE-15745,consumer,79109,FUR-CH-10002024,2453.43,5,0.3,-350.49
1440,CA-2023-122735,2023-04-12,2023-04-15,"second class",BD-11320,consumer,2908,OFF-BI-10004364,29.7,5,0,13.36
1441,CA-2023-122735,2023-04-12,2023-04-15,"second class",BD-11320,consumer,2908,OFF-PA-10001712,39.96,4,0,17.98
1442,CA-2023-128160,2023-12-19,2023-12-24,"second class",MM-17920,consumer,94110,OFF-BI-10001510,36.67,2,0.2,11.46
1443,CA-2023-117695,2023-08-05,2023-08-08,"first class",PW-19030,corporate,40475,OFF-PA-10002713,13.76,2,0,6.33
1444,CA-2021-166135,2021-10-01,2021-10-06,"standard class",SC-20440,corporate,80013,OFF-ST-10002974,139.42,4,0.2,17.43
1445,CA-2022-133725,2022-05-23,2022-05-28,"standard class",KL-16645,consumer,60623,TEC-PH-10004165,1979.93,9,0.2,148.49
1446,CA-2023-102337,2023-06-13,2023-06-16,"first class",SD-20485,"home office",60653,OFF-ST-10004804,164.74,4,0.2,-39.12
1447,CA-2023-102337,2023-06-13,2023-06-16,"first class",SD-20485,"home office",60653,FUR-CH-10004289,470.3,7,0.3,-87.34
1448,CA-2023-102337,2023-06-13,2023-06-16,"first class",SD-20485,"home office",60653,TEC-PH-10002564,47.98,2,0.2,6
1449,US-2020-112564,2020-04-23,2020-04-24,"first class",TS-21160,corporate,19134,OFF-BI-10004876,2.5,3,0.7,-1.75
1450,CA-2021-145821,2021-05-01,2021-05-07,"standard class",JB-15400,corporate,90008,TEC-PH-10004348,88.75,3,0.2,11.09
1451,US-2021-160150,2021-07-19,2021-07-20,"first class",TS-21085,consumer,85023,OFF-BI-10004352,2.02,1,0.7,-1.35
1452,CA-2022-133711,2022-11-26,2022-11-29,"first class",MC-17425,corporate,36608,OFF-PA-10001685,70.98,7,0,34.78
1453,CA-2022-133711,2022-11-26,2022-11-29,"first class",MC-17425,corporate,36608,OFF-BI-10000666,91.68,3,0,45.84
1454,CA-2022-133711,2022-11-26,2022-11-29,"first class",MC-17425,corporate,36608,OFF-BI-10004352,33.75,5,0,16.88
1455,CA-2022-133711,2022-11-26,2022-11-29,"first class",MC-17425,corporate,36608,TEC-MA-10000010,3040,8,0,1459.2
1456,CA-2023-148474,2023-06-12,2023-06-19,"standard class",ME-17320,"home office",31907,OFF-BI-10000977,91.2,3,0,41.95
1457,CA-2023-148474,2023-06-12,2023-06-19,"standard class",ME-17320,"home office",31907,FUR-TA-10002530,452.94,3,0,67.94
1458,CA-2021-111297,2021-08-17,2021-08-21,"standard class",SC-20440,corporate,2740,OFF-BI-10002412,52.2,9,0,23.49
1459,CA-2022-123722,2022-09-25,2022-10-01,"standard class",NH-18610,corporate,75061,OFF-LA-10001569,15.94,4,0.2,5.18
1460,CA-2020-155271,2020-05-04,2020-05-04,"same day",AA-10480,consumer,6457,FUR-FU-10001473,27.46,2,0,9.89
1461,CA-2021-119907,2021-12-01,2021-12-08,"standard class",LC-17140,consumer,98103,OFF-BI-10001765,55.42,2,0.2,19.4
1462,US-2022-128902,2022-03-11,2022-03-15,"standard class",MB-18085,consumer,8360,FUR-TA-10001095,244.01,2,0.3,-31.37
1463,CA-2022-152289,2022-08-26,2022-08-28,"first class",LC-16930,corporate,77506,TEC-AC-10004571,159.98,2,0.2,44
1464,CA-2022-152289,2022-08-26,2022-08-28,"first class",LC-16930,corporate,77506,FUR-CH-10002126,1024.72,6,0.3,-29.28
1465,US-2022-104794,2022-12-16,2022-12-19,"first class",KD-16495,corporate,10009,OFF-FA-10001754,3.68,2,0,1.8
1466,CA-2020-151708,2020-08-08,2020-08-14,"standard class",MB-17305,consumer,85301,FUR-FU-10001602,121.38,4,0.2,-3.03
1467,CA-2020-151708,2020-08-08,2020-08-14,"standard class",MB-17305,consumer,85301,TEC-AC-10001767,95.98,3,0.2,-10.8
1468,CA-2021-100769,2021-05-16,2021-05-16,"same day",TH-21550,"home office",32216,TEC-AC-10002402,255.97,4,0.2,32
1469,CA-2023-139199,2023-12-09,2023-12-13,"standard class",DK-12835,corporate,48234,FUR-CH-10000847,872.94,3,0,226.96
1470,CA-2023-139199,2023-12-09,2023-12-13,"standard class",DK-12835,corporate,48234,OFF-BI-10003982,41.54,2,0,19.52
1471,CA-2023-139199,2023-12-09,2023-12-13,"standard class",DK-12835,corporate,48234,OFF-PA-10001293,12.96,2,0,6.22
1472,US-2021-161466,2021-09-24,2021-09-27,"second class",ON-18715,corporate,19120,OFF-AR-10000634,6.85,2,0.2,0.6
1473,CA-2023-164959,2023-07-11,2023-07-15,"standard class",KN-16390,corporate,90004,OFF-LA-10004272,8.67,3,0,4.07
1474,US-2021-105676,2021-12-01,2021-12-02,"same day",NM-18520,consumer,77036,FUR-FU-10004270,6.69,4,0.6,-4.01
1475,CA-2022-113138,2022-11-19,2022-11-25,"standard class",NP-18685,"home office",14304,OFF-AR-10003770,17.28,6,0,5.01
1476,CA-2022-113138,2022-11-19,2022-11-25,"standard class",NP-18685,"home office",14304,OFF-BI-10000320,17.71,3,0.2,6.42
1477,US-2023-104955,2023-03-19,2023-03-24,"standard class",CG-12040,"home office",10024,OFF-LA-10003121,28.91,7,0,13.3
1478,CA-2022-121958,2022-11-13,2022-11-17,"standard class",CS-12505,consumer,27360,OFF-SU-10000381,52.14,7,0.2,5.87
1479,CA-2023-121468,2023-11-19,2023-11-20,"first class",KD-16345,consumer,92683,TEC-PH-10000376,31.97,4,0.2,2.4
1480,US-2022-108455,2022-12-02,2022-12-08,"standard class",MK-18160,consumer,94122,OFF-PA-10002262,25.92,4,0,12.44
1481,US-2022-108455,2022-12-02,2022-12-08,"standard class",MK-18160,consumer,94122,OFF-PA-10002464,40.46,7,0,19.83
1482,US-2022-108455,2022-12-02,2022-12-08,"standard class",MK-18160,consumer,94122,OFF-ST-10002214,33.87,3,0,8.81
1483,CA-2023-101210,2023-08-25,2023-08-28,"second class",DW-13540,consumer,38301,OFF-AR-10003560,9.73,2,0.2,1.7
1484,CA-2023-101210,2023-08-25,2023-08-28,"second class",DW-13540,consumer,38301,OFF-PA-10000130,3.42,1,0.2,1.07
1485,US-2022-108098,2022-10-14,2022-10-18,"standard class",CP-12340,corporate,98115,TEC-AC-10000865,177,3,0,30.09
1486,CA-2020-119032,2020-11-27,2020-12-03,"standard class",MS-17770,consumer,10035,OFF-FA-10003021,3.76,2,0,1.32
1487,CA-2021-140410,2021-11-03,2021-11-07,"standard class",CM-12655,"home office",90008,TEC-PH-10003580,1212.85,7,0.2,106.12
1488,CA-2021-140410,2021-11-03,2021-11-07,"standard class",CM-12655,"home office",90008,TEC-AC-10001109,89.97,3,0,37.79
1489,CA-2021-140410,2021-11-03,2021-11-07,"standard class",CM-12655,"home office",90008,FUR-FU-10003347,42.6,3,0,16.61
1490,CA-2020-136280,2020-11-29,2020-12-06,"standard class",Co-12640,consumer,19143,OFF-LA-10000452,5.04,2,0.2,1.76
1491,CA-2023-151911,2023-04-30,2023-05-05,"second class",DL-13495,corporate,10024,OFF-EN-10002986,62.96,4,0,28.33
1492,CA-2023-166436,2023-11-24,2023-11-28,"standard class",TS-21370,corporate,10035,OFF-PA-10001838,5.88,1,0,2.88
1493,CA-2023-166436,2023-11-24,2023-11-28,"standard class",TS-21370,corporate,10035,FUR-CH-10000785,977.29,6,0.1,173.74
1494,CA-2023-139661,2023-10-30,2023-11-03,"standard class",JW-15220,corporate,98661,FUR-FU-10002885,9.64,2,0,3.66
1495,CA-2020-123925,2020-12-17,2020-12-19,"second class",RF-19840,consumer,31907,OFF-AR-10002952,40.05,3,0,11.21
1496,CA-2023-152485,2023-09-04,2023-09-08,"standard class",JD-15790,consumer,75019,OFF-AR-10003759,10.19,7,0.2,3.18
1497,CA-2023-152485,2023-09-04,2023-09-08,"standard class",JD-15790,consumer,75019,OFF-ST-10004950,16.78,1,0.2,-0.21
1498,CA-2023-152485,2023-09-04,2023-09-08,"standard class",JD-15790,consumer,75019,OFF-AR-10001940,13.12,5,0.2,3.77
1499,CA-2022-141586,2022-10-17,2022-10-20,"first class",NK-18490,"home office",94122,OFF-BI-10003981,18.16,5,0.2,6.58
1500,CA-2023-130386,2023-11-12,2023-11-18,"standard class",NG-18430,consumer,78745,OFF-PA-10002749,16.06,3,0.2,5.82
1501,CA-2023-130386,2023-11-12,2023-11-18,"standard class",NG-18430,consumer,78745,OFF-PA-10003823,223.06,9,0.2,69.7
1502,CA-2023-130386,2023-11-12,2023-11-18,"standard class",NG-18430,consumer,78745,OFF-ST-10003716,540.05,3,0.2,-47.25
1503,CA-2022-100468,2022-11-24,2022-12-01,"standard class",AT-10435,"home office",90045,TEC-PH-10001300,33.52,2,0.2,3.35
1504,CA-2022-100468,2022-11-24,2022-12-01,"standard class",AT-10435,"home office",90045,FUR-FU-10000010,9.94,2,0,3.08
1505,CA-2021-153388,2021-08-01,2021-08-07,"standard class",PC-19000,"home office",90004,OFF-AR-10001868,6.72,4,0,3.36
1506,CA-2021-153388,2021-08-01,2021-08-07,"standard class",PC-19000,"home office",90004,FUR-TA-10003715,1004.98,6,0.2,-175.87
1507,CA-2023-154935,2023-12-24,2023-12-29,"standard class",AR-10540,consumer,10024,OFF-BI-10003708,17.88,3,0.2,5.59
1508,CA-2022-134208,2022-09-17,2022-09-23,"standard class",CS-12505,consumer,31907,TEC-MA-10004458,396,4,0,190.08
1509,CA-2023-108294,2023-12-10,2023-12-10,"same day",LS-16975,"home office",68104,OFF-BI-10004965,34.5,3,0,15.52
